kd_store,section,kd_section,kd_variant,plano_group_final,brand,category_a,category_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,trans_ab_pm,qty_a,qty_b,qty_ab
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ABC,1723 - SOY SAUCE,1812 - CANNED SEAFOOD,BEFORE,52,26.00,56,28.00,2,1.00,55,76,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ABC,1812 - CANNED SEAFOOD,1721 - CHILLI,BEFORE,56,28.00,93,46.50,2,1.00,76,112,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ABC,1812 - CANNED SEAFOOD,1723 - SOY SAUCE,BEFORE,56,28.00,52,26.00,2,1.00,76,55,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1511 - RICE,1512 - SUGAR,BEFORE,240,120.00,45,22.50,3,1.50,284,58,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1511 - RICE,1521 - PALM COOKING OIL,BEFORE,240,120.00,25,12.50,3,1.50,284,33,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1511 - RICE,1531 - SEED & BEAN,BEFORE,240,120.00,9,4.50,1,0.50,284,9,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1511 - RICE,1712 - SALT,BEFORE,240,120.00,26,13.00,2,1.00,284,28,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1512 - SUGAR,1511 - RICE,BEFORE,45,22.50,240,120.00,3,1.50,58,284,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1512 - SUGAR,1521 - PALM COOKING OIL,BEFORE,45,22.50,25,12.50,1,0.50,58,33,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1512 - SUGAR,1531 - SEED & BEAN,BEFORE,45,22.50,9,4.50,4,2.00,58,9,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1521 - PALM COOKING OIL,1511 - RICE,BEFORE,25,12.50,240,120.00,3,1.50,33,284,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1521 - PALM COOKING OIL,1512 - SUGAR,BEFORE,25,12.50,45,22.50,1,0.50,33,58,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1521 - PALM COOKING OIL,1712 - SALT,BEFORE,25,12.50,26,13.00,1,0.50,33,28,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1531 - SEED & BEAN,1511 - RICE,BEFORE,9,4.50,240,120.00,1,0.50,9,284,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1531 - SEED & BEAN,1512 - SUGAR,BEFORE,9,4.50,45,22.50,4,2.00,9,58,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1712 - SALT,1511 - RICE,BEFORE,26,13.00,240,120.00,2,1.00,28,284,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1712 - SALT,1521 - PALM COOKING OIL,BEFORE,26,13.00,25,12.50,1,0.50,28,33,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1712 - SALT,1713 - SPICES,BEFORE,26,13.00,4,2.00,1,0.50,28,4,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ALFAMART,1713 - SPICES,1712 - SALT,BEFORE,4,2.00,26,13.00,1,0.50,4,28,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,DELMONTE,1721 - CHILLI,1722 - TOMATO,BEFORE,59,29.50,108,54.00,6,3.00,71,124,6
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,DELMONTE,1722 - TOMATO,1721 - CHILLI,BEFORE,108,54.00,59,29.50,6,3.00,124,71,7
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,KOBE,1715 - MEAL MAKER,1716 - FLOUR SEASONING,BEFORE,15,7.50,51,25.50,2,1.00,22,77,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,KOBE,1716 - FLOUR SEASONING,1715 - MEAL MAKER,BEFORE,51,25.50,15,7.50,2,1.00,77,22,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,KOEPOE,1621 - ESSENCE,1622 - COLOURING & FLAVOURING,BEFORE,24,12.00,2,1.00,1,0.50,28,2,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,KOEPOE,1621 - ESSENCE,1623 - BAKING POWDER,BEFORE,24,12.00,28,14.00,2,1.00,28,30,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,KOEPOE,1622 - COLOURING & FLAVOURING,1621 - ESSENCE,BEFORE,2,1.00,24,12.00,1,0.50,2,28,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,KOEPOE,1623 - BAKING POWDER,1621 - ESSENCE,BEFORE,28,14.00,24,12.00,2,1.00,30,28,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,LA FONTE,1722 - TOMATO,1915 - PASTA,BEFORE,35,17.50,88,44.00,23,11.50,37,145,23
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,LA FONTE,1915 - PASTA,1722 - TOMATO,BEFORE,88,44.00,35,17.50,23,11.50,145,37,35
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,NUTRIJELL,1611 - POWDER JELLY,1612 - PROCESSED PUDDING,BEFORE,61,30.50,32,16.00,5,2.50,137,60,6
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,NUTRIJELL,1612 - PROCESSED PUDDING,1611 - POWDER JELLY,BEFORE,32,16.00,61,30.50,5,2.50,60,137,13
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,RACIK,1715 - MEAL MAKER,1716 - FLOUR SEASONING,BEFORE,59,29.50,20,10.00,3,1.50,116,26,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,RACIK,1716 - FLOUR SEASONING,1715 - MEAL MAKER,BEFORE,20,10.00,59,29.50,3,1.50,26,116,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ROSE BRAND,1512 - SUGAR,1513 - FLOUR,BEFORE,229,114.50,52,26.00,3,1.50,285,61,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ROSE BRAND,1513 - FLOUR,1512 - SUGAR,BEFORE,52,26.00,229,114.50,3,1.50,61,285,5
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ROYCO,1714 - STOCK SOUP,1715 - MEAL MAKER,BEFORE,70,35.00,10,5.00,2,1.00,76,15,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,ROYCO,1715 - MEAL MAKER,1714 - STOCK SOUP,BEFORE,10,5.00,70,35.00,2,1.00,15,76,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SANIA,1511 - RICE,1513 - FLOUR,BEFORE,205,102.50,52,26.00,2,1.00,241,67,6
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SANIA,1511 - RICE,1521 - PALM COOKING OIL,BEFORE,205,102.50,180,90.00,3,1.50,241,212,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SANIA,1513 - FLOUR,1511 - RICE,BEFORE,52,26.00,205,102.50,2,1.00,67,241,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SANIA,1513 - FLOUR,1521 - PALM COOKING OIL,BEFORE,52,26.00,180,90.00,4,2.00,67,212,5
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SANIA,1521 - PALM COOKING OIL,1511 - RICE,BEFORE,180,90.00,205,102.50,3,1.50,212,241,3
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SANIA,1521 - PALM COOKING OIL,1513 - FLOUR,BEFORE,180,90.00,52,26.00,4,2.00,212,67,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1625 - COCONUT MILK,1711 - MSG ( MONO SODIUM GLUTAMATE ),BEFORE,105,52.50,46,23.00,2,1.00,224,48,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1625 - COCONUT MILK,1715 - MEAL MAKER,BEFORE,105,52.50,16,8.00,1,0.50,224,40,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1625 - COCONUT MILK,1716 - FLOUR SEASONING,BEFORE,105,52.50,110,55.00,2,1.00,224,187,10
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1625 - COCONUT MILK,1721 - CHILLI,BEFORE,105,52.50,12,6.00,1,0.50,224,13,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1711 - MSG ( MONO SODIUM GLUTAMATE ),1625 - COCONUT MILK,BEFORE,46,23.00,105,52.50,2,1.00,48,224,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1711 - MSG ( MONO SODIUM GLUTAMATE ),1716 - FLOUR SEASONING,BEFORE,46,23.00,110,55.00,4,2.00,48,187,4
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1711 - MSG ( MONO SODIUM GLUTAMATE ),1721 - CHILLI,BEFORE,46,23.00,12,6.00,1,0.50,48,13,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1715 - MEAL MAKER,1625 - COCONUT MILK,BEFORE,16,8.00,105,52.50,1,0.50,40,224,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1715 - MEAL MAKER,1716 - FLOUR SEASONING,BEFORE,16,8.00,110,55.00,1,0.50,40,187,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1716 - FLOUR SEASONING,1625 - COCONUT MILK,BEFORE,110,55.00,105,52.50,2,1.00,187,224,5
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1716 - FLOUR SEASONING,1711 - MSG ( MONO SODIUM GLUTAMATE ),BEFORE,110,55.00,46,23.00,4,2.00,187,48,6
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1716 - FLOUR SEASONING,1715 - MEAL MAKER,BEFORE,110,55.00,16,8.00,1,0.50,187,40,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1721 - CHILLI,1625 - COCONUT MILK,BEFORE,12,6.00,105,52.50,1,0.50,13,224,2
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SASA,1721 - CHILLI,1711 - MSG ( MONO SODIUM GLUTAMATE ),BEFORE,12,6.00,46,23.00,1,0.50,13,48,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SEDAAP,1714 - STOCK SOUP,1723 - SOY SAUCE,BEFORE,22,11.00,78,39.00,1,0.50,31,91,1
1ML5,STAPLE NEED,CM,CMF,BEFORE_V2,SEDAAP,1723 - SOY SAUCE,1714 - STOCK SOUP,BEFORE,78,39.00,22,11.00,1,0.50,91,31,1
1ML5,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3311 - FACIAL TISSUE,3312 - HOUSE HOLD TISSUE,BEFORE,311,155.50,38,19.00,15,7.50,387,44,15
1ML5,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3312 - HOUSE HOLD TISSUE,3311 - FACIAL TISSUE,BEFORE,38,19.00,311,155.50,15,7.50,44,387,18
1ML5,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PASEO,3311 - FACIAL TISSUE,3312 - HOUSE HOLD TISSUE,BEFORE,51,25.50,19,9.50,1,0.50,59,20,2
1ML5,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PASEO,3312 - HOUSE HOLD TISSUE,3311 - FACIAL TISSUE,BEFORE,19,9.50,51,25.50,1,0.50,20,59,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CIPTADENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,AFTER,22,7.33,104,34.67,2,0.67,24,115,2
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CIPTADENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,BEFORE,49,24.50,122,61.00,11,5.50,50,150,11
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CIPTADENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,AFTER,104,34.67,22,7.33,2,0.67,115,24,2
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CIPTADENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,BEFORE,122,61.00,49,24.50,11,5.50,150,50,15
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FORMULA,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,AFTER,69,23.00,8,2.67,1,0.33,72,9,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FORMULA,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,BEFORE,60,30.00,18,9.00,2,1.00,64,21,2
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FORMULA,3271 - TOOTH BRUSH,3275 - TOOTH CARE PACK,AFTER,69,23.00,9,3.00,1,0.33,72,9,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FORMULA,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,AFTER,8,2.67,69,23.00,1,0.33,9,72,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FORMULA,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,BEFORE,18,9.00,60,30.00,2,1.00,21,64,3
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FORMULA,3275 - TOOTH CARE PACK,3271 - TOOTH BRUSH,AFTER,9,3.00,69,23.00,1,0.33,9,72,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PEPSODENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,AFTER,26,8.67,170,56.67,5,1.67,27,242,5
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PEPSODENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,BEFORE,38,19.00,234,117.00,6,3.00,45,265,6
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PEPSODENT,3271 - TOOTH BRUSH,3275 - TOOTH CARE PACK,BEFORE,38,19.00,8,4.00,1,0.50,45,8,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PEPSODENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,AFTER,170,56.67,26,8.67,5,1.67,242,27,6
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PEPSODENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,BEFORE,234,117.00,38,19.00,6,3.00,265,45,6
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PEPSODENT,3275 - TOOTH CARE PACK,3271 - TOOTH BRUSH,BEFORE,8,4.00,38,19.00,1,0.50,8,45,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,SYSTEMA,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,AFTER,7,2.33,20,6.67,1,0.33,7,20,1
1ML5,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,SYSTEMA,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,AFTER,20,6.67,7,2.33,1,0.33,20,7,1
1PG2,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,DJARUM,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2413 - SKM (SIGARET KRETEK MESIN) FF,BEFORE,32,16.00,7,3.50,2,1.00,37,8,4
1PG2,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,DJARUM,2413 - SKM (SIGARET KRETEK MESIN) FF,2412 - SKM (SIGARET KRETEK MESIN) LTLN,BEFORE,7,3.50,32,16.00,2,1.00,8,37,3
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,KHONG GUAN,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,AFTER,3,1.00,32,10.67,1,0.33,5,36,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,KHONG GUAN,2223 - CRACKER BISCUIT,2222 - COOKIES BISCUIT,AFTER,32,10.67,3,1.00,1,0.33,36,5,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,KHONG GUAN,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,AFTER,32,10.67,10,3.33,1,0.33,36,10,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,KHONG GUAN,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,AFTER,10,3.33,32,10.67,1,0.33,10,36,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,MILO,2226 - SANDWICH BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,17,5.67,6,2.00,2,0.67,22,6,2
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,MILO,2333 - DRAGEES CHOCOLATE,2226 - SANDWICH BISCUIT,AFTER,6,2.00,17,5.67,2,0.67,6,22,2
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,MONDE,2225 - PIE BISCUIT,2226 - SANDWICH BISCUIT,AFTER,3,1.00,3,1.00,1,0.33,3,3,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,MONDE,2226 - SANDWICH BISCUIT,2225 - PIE BISCUIT,AFTER,3,1.00,3,1.00,1,0.33,3,3,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,AFTER,32,10.67,24,8.00,4,1.33,34,28,5
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2222 - COOKIES BISCUIT,2226 - SANDWICH BISCUIT,AFTER,32,10.67,31,10.33,2,0.67,34,34,2
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2223 - CRACKER BISCUIT,2222 - COOKIES BISCUIT,AFTER,24,8.00,32,10.67,4,1.33,28,34,4
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2223 - CRACKER BISCUIT,2224 - MARIE BISCUIT,AFTER,24,8.00,14,4.67,1,0.33,28,18,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,AFTER,24,8.00,31,10.33,1,0.33,28,34,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2224 - MARIE BISCUIT,2223 - CRACKER BISCUIT,AFTER,14,4.67,24,8.00,1,0.33,18,28,2
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2224 - MARIE BISCUIT,2226 - SANDWICH BISCUIT,AFTER,14,4.67,31,10.33,1,0.33,18,34,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,AFTER,31,10.33,32,10.67,2,0.67,34,34,4
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,AFTER,31,10.33,24,8.00,1,0.33,34,28,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,ROMA,2226 - SANDWICH BISCUIT,2224 - MARIE BISCUIT,AFTER,31,10.33,14,4.67,1,0.33,34,18,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,UNIBIS,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,AFTER,2,0.67,1,0.33,1,0.33,4,1,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,UNIBIS,2223 - CRACKER BISCUIT,2222 - COOKIES BISCUIT,AFTER,1,0.33,2,0.67,1,0.33,1,4,1
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,WONHAE,2331 - ENROBED CHOCOLATE,2333 - DRAGEES CHOCOLATE,AFTER,19,6.33,16,5.33,1,0.33,22,20,2
1PG2,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,WONHAE,2333 - DRAGEES CHOCOLATE,2331 - ENROBED CHOCOLATE,AFTER,16,5.33,19,6.33,1,0.33,20,22,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,BISKIES,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,11,5.50,79,39.50,6,3.00,26,121,16
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,BISKIES,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,BEFORE,79,39.50,11,5.50,6,3.00,121,26,20
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,BISKUAT,2222 - COOKIES BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,28,14.00,11,5.50,1,0.50,30,11,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,BISKUAT,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,BEFORE,11,5.50,28,14.00,1,0.50,11,30,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,KHONG GUAN,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,33,16.50,25,12.50,4,2.00,41,28,8
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,KHONG GUAN,2223 - CRACKER BISCUIT,2227 - WAFER BISCUIT,BEFORE,33,16.50,7,3.50,1,0.50,41,8,2
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,KHONG GUAN,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,BEFORE,25,12.50,33,16.50,4,2.00,28,41,6
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,KHONG GUAN,2226 - SANDWICH BISCUIT,2227 - WAFER BISCUIT,BEFORE,25,12.50,7,3.50,1,0.50,28,8,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,KHONG GUAN,2227 - WAFER BISCUIT,2223 - CRACKER BISCUIT,BEFORE,7,3.50,33,16.50,1,0.50,8,41,2
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,KHONG GUAN,2227 - WAFER BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,7,3.50,25,12.50,1,0.50,8,28,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,LOTTE,2222 - COOKIES BISCUIT,2229 - SOFT CAKE,BEFORE,17,8.50,33,16.50,1,0.50,20,35,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,LOTTE,2229 - SOFT CAKE,2222 - COOKIES BISCUIT,BEFORE,33,16.50,17,8.50,1,0.50,35,20,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,MONDE,2222 - COOKIES BISCUIT,2225 - PIE BISCUIT,BEFORE,13,6.50,10,5.00,2,1.00,15,13,2
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,MONDE,2225 - PIE BISCUIT,2222 - COOKIES BISCUIT,BEFORE,10,5.00,13,6.50,2,1.00,13,15,3
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,NYAM-NYAM,2226 - SANDWICH BISCUIT,2228 - STICK BISCUIT,BEFORE,11,5.50,40,20.00,4,2.00,15,55,6
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,NYAM-NYAM,2228 - STICK BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,40,20.00,11,5.50,4,2.00,55,15,6
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,BEFORE,50,25.00,52,26.00,6,3.00,55,72,6
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2222 - COOKIES BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,50,25.00,47,23.50,3,1.50,55,51,4
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2223 - CRACKER BISCUIT,2222 - COOKIES BISCUIT,BEFORE,52,26.00,50,25.00,6,3.00,72,55,7
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2223 - CRACKER BISCUIT,2224 - MARIE BISCUIT,BEFORE,52,26.00,19,9.50,1,0.50,72,20,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,52,26.00,47,23.50,3,1.50,72,51,4
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2224 - MARIE BISCUIT,2223 - CRACKER BISCUIT,BEFORE,19,9.50,52,26.00,1,0.50,20,72,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,BEFORE,47,23.50,50,25.00,3,1.50,51,55,3
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,ROMA,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,BEFORE,47,23.50,52,26.00,3,1.50,51,72,3
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,UNIBIS,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,BEFORE,2,1.00,10,5.00,1,0.50,2,10,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,UNIBIS,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,BEFORE,10,5.00,2,1.00,1,0.50,10,2,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,YUPI,2322 - CAN & BOTTLE CANDY,2323 - BAG CANDY,BEFORE,9,4.50,17,8.50,1,0.50,9,18,1
1PG2,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,YUPI,2323 - BAG CANDY,2322 - CAN & BOTTLE CANDY,BEFORE,17,8.50,9,4.50,1,0.50,18,9,1
1PG2,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PAROTI,6611 - BREAD,6612 - CAKE,AFTER,143,47.67,56,18.67,3,1.00,210,76,4
1PG2,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,PAROTI,6612 - CAKE,6611 - BREAD,AFTER,56,18.67,143,47.67,3,1.00,76,210,3
1PG2,BREAKFAST,BA,BAE,AFTER_V1,TOP,1221 - INSTANT COFFEE MIX,1222 - COFFEE MIX,AFTER,15,5.00,9,3.00,4,1.33,15,9,4
1PG2,BREAKFAST,BA,BAE,AFTER_V1,TOP,1222 - COFFEE MIX,1221 - INSTANT COFFEE MIX,AFTER,9,3.00,15,5.00,4,1.33,9,15,4
1PG2,BREAKFAST,BA,BAE,BEFORE_V1,LUWAK,1222 - COFFEE MIX,1223 - PURE COFFEE,BEFORE,5,2.50,7,3.50,1,0.50,5,9,1
1PG2,BREAKFAST,BA,BAE,BEFORE_V1,LUWAK,1223 - PURE COFFEE,1222 - COFFEE MIX,BEFORE,7,3.50,5,2.50,1,0.50,9,5,1
1PG2,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,1113 - MINERAL WATER,2024 - BOTTLE - CAN LIQUID MILK,BEFORE,295,147.50,12,6.00,2,1.00,1464,14,6
