kd_store,section,kd_section,kd_variant,plano_group_final,category,brand,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,qty_a,trans_b,trans_b_pm,qty_b,trans_ab,trans_ab_pm,qty_ab
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242A - IMPULSE CONE,BEFORE,157,78.50,281,130,65.00,258,10,5.00,13
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242B - IMPULSE STICK,AFTER,163,54.33,261,306,102.00,525,36,12.00,49
TD85,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6242 - IMPULSE ICE CREAM,WALL'S,6242C - IMPULSE CUP,6242B - IMPULSE STICK,BEFORE,157,78.50,281,435,217.50,1039,37,18.50,56
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3118 - ADULT VITAMINS/SUPLEMENT,IMBOOST,3118B - ADULT VITAMINS CALCIUM,3118D - ADULT VITAMINS VIT-C,AFTER,7,2.33,7,15,5.00,15,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3118 - ADULT VITAMINS/SUPLEMENT,IMBOOST,3118B - ADULT VITAMINS CALCIUM,3118D - ADULT VITAMINS VIT-C,BEFORE,3,1.50,4,11,5.50,16,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3118 - ADULT VITAMINS/SUPLEMENT,IMBOOST,3118D - ADULT VITAMINS VIT-C,3118B - ADULT VITAMINS CALCIUM,AFTER,15,5.00,15,7,2.33,7,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3118 - ADULT VITAMINS/SUPLEMENT,IMBOOST,3118D - ADULT VITAMINS VIT-C,3118B - ADULT VITAMINS CALCIUM,BEFORE,11,5.50,16,3,1.50,4,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3131 - TRADITIONAL & CHINESE,SIDOMUNCUL,3131A - TRADITIONAL & CHINESE 10-40ML,3131B - TRADITIONAL & CHINESE 50-120ML,BEFORE,80,40.00,135,7,3.50,7,2,1.00,3
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3131 - TRADITIONAL & CHINESE,SIDOMUNCUL,3131B - TRADITIONAL & CHINESE 50-120ML,3131A - TRADITIONAL & CHINESE 10-40ML,BEFORE,7,3.50,7,80,40.00,135,2,1.00,2
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3132 - TELON OIL,CUSSONS,3132A - TELON OIL 30-90ML,3132B - TELON OIL 100-150ML,BEFORE,15,7.50,15,5,2.50,6,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3132 - TELON OIL,CUSSONS,3132B - TELON OIL 100-150ML,3132A - TELON OIL 30-90ML,BEFORE,5,2.50,6,15,7.50,15,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3133 - CAJUPUTI OIL,CAP LANG,3133B - CAJUPUTI OIL 10-60ML,3133C - CAJUPUTI OIL 100-150ML,BEFORE,84,42.00,95,12,6.00,12,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3133 - CAJUPUTI OIL,CAP LANG,3133C - CAJUPUTI OIL 100-150ML,3133B - CAJUPUTI OIL 10-60ML,BEFORE,12,6.00,12,84,42.00,95,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3141 - HONEY,MADURASA,3141A - HONEY BOTTLE 100-400ML,3141C - HONEY BOX,BEFORE,18,9.00,18,5,2.50,5,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3141 - HONEY,MADURASA,3141C - HONEY BOX,3141A - HONEY BOTTLE 100-400ML,BEFORE,5,2.50,5,18,9.00,18,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3333 - BABY COTTON,ALFAMART,3333A - BABY COTTON REF,3333B - BABY COTTON BUD POT,AFTER,97,32.33,102,15,5.00,15,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3333 - BABY COTTON,ALFAMART,3333A - BABY COTTON REF,3333B - BABY COTTON BUD POT,BEFORE,90,45.00,99,12,6.00,12,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3333 - BABY COTTON,ALFAMART,3333B - BABY COTTON BUD POT,3333A - BABY COTTON REF,AFTER,15,5.00,15,97,32.33,102,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3333 - BABY COTTON,ALFAMART,3333B - BABY COTTON BUD POT,3333A - BABY COTTON REF,BEFORE,12,6.00,12,90,45.00,99,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"3415 - BABY LOTION, OIL & CREAM",CUSSONS,3415C - BABY CREAM,3415D - BABY HAIR LOTION,BEFORE,13,6.50,13,11,5.50,11,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"3415 - BABY LOTION, OIL & CREAM",CUSSONS,3415D - BABY HAIR LOTION,3415C - BABY CREAM,BEFORE,11,5.50,11,13,6.50,13,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"3415 - BABY LOTION, OIL & CREAM",ZWITSAL,3415C - BABY CREAM,3415D - BABY HAIR LOTION,AFTER,9,3.00,10,5,1.67,5,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"3415 - BABY LOTION, OIL & CREAM",ZWITSAL,3415C - BABY CREAM,3415D - BABY HAIR LOTION,BEFORE,10,5.00,10,11,5.50,14,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"3415 - BABY LOTION, OIL & CREAM",ZWITSAL,3415D - BABY HAIR LOTION,3415C - BABY CREAM,AFTER,5,1.67,5,9,3.00,10,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"3415 - BABY LOTION, OIL & CREAM",ZWITSAL,3415D - BABY HAIR LOTION,3415C - BABY CREAM,BEFORE,11,5.50,14,10,5.00,10,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3416 - BABY LIQUID SOAP,CUSSONS,3416A - BABY LIQUID SOAP 100-300ML,3416B - BABY LIQUID SOAP 400-600ML,AFTER,11,3.67,11,10,3.33,11,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3416 - BABY LIQUID SOAP,CUSSONS,3416B - BABY LIQUID SOAP 400-600ML,3416A - BABY LIQUID SOAP 100-300ML,AFTER,10,3.33,11,11,3.67,11,1,0.33,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3416 - BABY LIQUID SOAP,JOHNSONS,3416A - BABY LIQUID SOAP 100-300ML,3416B - BABY LIQUID SOAP 400-600ML,BEFORE,5,2.50,5,10,5.00,11,1,0.50,1
TD85,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3416 - BABY LIQUID SOAP,JOHNSONS,3416B - BABY LIQUID SOAP 400-600ML,3416A - BABY LIQUID SOAP 100-300ML,BEFORE,10,5.00,11,5,2.50,5,1,0.50,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2321 - POCKET CANDY,JLO,2321A - POCKET CANDY,2321D - LOLLIPOP CANDY,BEFORE,6,3.00,6,6,3.00,8,1,0.50,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2321 - POCKET CANDY,JLO,2321D - LOLLIPOP CANDY,2321A - POCKET CANDY,BEFORE,6,3.00,8,6,3.00,6,1,0.50,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2321 - POCKET CANDY,MILKITA,2321A - POCKET CANDY,2321D - LOLLIPOP CANDY,AFTER,28,9.33,37,33,11.00,37,2,0.67,3
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2321 - POCKET CANDY,MILKITA,2321D - LOLLIPOP CANDY,2321A - POCKET CANDY,AFTER,33,11.00,37,28,9.33,37,2,0.67,2
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2332 - BLOCK CHOCOLATE,SILVER QUEEN,2332A - BLOCK CHOCOLATE 10-29G,2332C - BLOCK CHOCOLATE 50-99G,AFTER,43,14.33,57,245,81.67,364,1,0.33,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2332 - BLOCK CHOCOLATE,SILVER QUEEN,2332A - BLOCK CHOCOLATE 10-29G,2332C - BLOCK CHOCOLATE 50-99G,BEFORE,48,24.00,75,235,117.50,388,4,2.00,6
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2332 - BLOCK CHOCOLATE,SILVER QUEEN,2332C - BLOCK CHOCOLATE 50-99G,2332A - BLOCK CHOCOLATE 10-29G,AFTER,245,81.67,364,43,14.33,57,1,0.33,3
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2332 - BLOCK CHOCOLATE,SILVER QUEEN,2332C - BLOCK CHOCOLATE 50-99G,2332A - BLOCK CHOCOLATE 10-29G,BEFORE,235,117.50,388,48,24.00,75,4,2.00,5
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2341 - POCKET CHEWING GUM,CHUPA CHUPS,2341A - POCKET CHEWING GUM 10-40G,2341C - POCKET CHEWING GUM STICK,BEFORE,6,3.00,6,17,8.50,29,1,0.50,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2341 - POCKET CHEWING GUM,CHUPA CHUPS,2341C - POCKET CHEWING GUM STICK,2341A - POCKET CHEWING GUM 10-40G,BEFORE,17,8.50,29,6,3.00,6,1,0.50,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3122 - PREGNANT TEST & CONTRACEPTION,SUTRA,3122B - CONDOM,3122C - INTIMATE ENHANCEMENT,BEFORE,23,11.50,27,3,1.50,3,1,0.50,1
TD85,MEJA KASIR,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3122 - PREGNANT TEST & CONTRACEPTION,SUTRA,3122C - INTIMATE ENHANCEMENT,3122B - CONDOM,BEFORE,3,1.50,3,23,11.50,27,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2011 - FAMILY MILK,DANCOW,2011A - FAMILY MILK 200-400G,2011B - FAMILY MILK  600-800G,AFTER,37,12.33,39,37,12.33,48,2,0.67,3
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2011 - FAMILY MILK,DANCOW,2011B - FAMILY MILK  600-800G,2011A - FAMILY MILK 200-400G,AFTER,37,12.33,48,37,12.33,39,2,0.67,2
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2114 - FOLLOW ON MILK MAINSTREAM,DANCOW,2114A - FOLLOW ON MILK MAINSTREAM BOX 150-200G,2114B - FOLLOW ON MILK MAINSTREAM BOX 350-600G,AFTER,2,0.67,3,7,2.33,8,1,0.33,2
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2114 - FOLLOW ON MILK MAINSTREAM,DANCOW,2114B - FOLLOW ON MILK MAINSTREAM BOX 350-600G,2114A - FOLLOW ON MILK MAINSTREAM BOX 150-200G,AFTER,7,2.33,8,2,0.67,3,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2114 - FOLLOW ON MILK MAINSTREAM,FRISIAN BABY,2114B - FOLLOW ON MILK MAINSTREAM BOX 350-600G,2114C - FOLLOW ON MILK MAINSTREAM BOX 700-1000G,AFTER,1,0.33,1,3,1.00,3,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2114 - FOLLOW ON MILK MAINSTREAM,FRISIAN BABY,2114C - FOLLOW ON MILK MAINSTREAM BOX 700-1000G,2114B - FOLLOW ON MILK MAINSTREAM BOX 350-600G,AFTER,3,1.00,3,1,0.33,1,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2115 - FOLLOW ON MILK PREMIUM,BEBELOVE,2115A - FOLLOW ON MILK PREMIUM BOX 150-200G,2115B - FOLLOW ON MILK PREMIUM BOX 300-1000G,AFTER,4,1.33,10,3,1.00,6,2,0.67,8
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2115 - FOLLOW ON MILK PREMIUM,BEBELOVE,2115A - FOLLOW ON MILK PREMIUM BOX 150-200G,2115C - FOLLOW ON MILK PREMIUM CAN 800-900G,AFTER,4,1.33,10,2,0.67,2,1,0.33,4
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2115 - FOLLOW ON MILK PREMIUM,BEBELOVE,2115B - FOLLOW ON MILK PREMIUM BOX 300-1000G,2115A - FOLLOW ON MILK PREMIUM BOX 150-200G,AFTER,3,1.00,6,4,1.33,10,2,0.67,5
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2115 - FOLLOW ON MILK PREMIUM,BEBELOVE,2115B - FOLLOW ON MILK PREMIUM BOX 300-1000G,2115C - FOLLOW ON MILK PREMIUM CAN 800-900G,AFTER,3,1.00,6,2,0.67,2,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2115 - FOLLOW ON MILK PREMIUM,BEBELOVE,2115C - FOLLOW ON MILK PREMIUM CAN 800-900G,2115A - FOLLOW ON MILK PREMIUM BOX 150-200G,AFTER,2,0.67,2,4,1.33,10,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2115 - FOLLOW ON MILK PREMIUM,BEBELOVE,2115C - FOLLOW ON MILK PREMIUM CAN 800-900G,2115B - FOLLOW ON MILK PREMIUM BOX 300-1000G,AFTER,2,0.67,2,3,1.00,6,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2121 - BABY CEREAL,SUN,2121B - BABY CEREAL BOX 120G,2121C - BABY CEREAL BAG,AFTER,9,3.00,9,45,15.00,65,3,1.00,3
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2121 - BABY CEREAL,SUN,2121C - BABY CEREAL BAG,2121B - BABY CEREAL BOX 120G,AFTER,45,15.00,65,9,3.00,9,3,1.00,3
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2122 - BABY BISCUIT & SNACK,PROMINA,2122A - BABY BISCUIT,2122B - BABY SNACK,AFTER,9,3.00,9,210,70.00,381,2,0.67,2
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,2122 - BABY BISCUIT & SNACK,PROMINA,2122B - BABY SNACK,2122A - BABY BISCUIT,AFTER,210,70.00,381,9,3.00,9,2,0.67,2
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,3432 - PANTS DIAPERS,MAMY POKO,3432D - PANTS DIAPERS SIZE-M 24-38S,3432G - PANTS DIAPERS SIZE-XL 16-22S,AFTER,16,5.33,17,6,2.00,6,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,3432 - PANTS DIAPERS,MAMY POKO,3432G - PANTS DIAPERS SIZE-XL 16-22S,3432D - PANTS DIAPERS SIZE-M 24-38S,AFTER,6,2.00,6,16,5.33,17,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,3432 - PANTS DIAPERS,SWEETY,3432B - PANTS DIAPERS SIZE-S 24-38S,3432I - PANTS DIAPERS SIZE-XXL 18-22S,AFTER,12,4.00,14,12,4.00,12,2,0.67,3
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,3432 - PANTS DIAPERS,SWEETY,3432D - PANTS DIAPERS SIZE-M 24-38S,3432F - PANTS DIAPERS SIZE-L 24-32S,AFTER,14,4.67,22,11,3.67,17,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,3432 - PANTS DIAPERS,SWEETY,3432F - PANTS DIAPERS SIZE-L 24-32S,3432D - PANTS DIAPERS SIZE-M 24-38S,AFTER,11,3.67,17,14,4.67,22,1,0.33,1
TD85,MILK & DIAPERS,FA,FAQ,AFTER_V1,3432 - PANTS DIAPERS,SWEETY,3432I - PANTS DIAPERS SIZE-XXL 18-22S,3432B - PANTS DIAPERS SIZE-S 24-38S,AFTER,12,4.00,12,12,4.00,14,2,0.67,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2011 - FAMILY MILK,DANCOW,2011A - FAMILY MILK 200-400G,2011B - FAMILY MILK  600-800G,BEFORE,47,23.50,52,32,16.00,36,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2011 - FAMILY MILK,DANCOW,2011B - FAMILY MILK  600-800G,2011A - FAMILY MILK 200-400G,BEFORE,32,16.00,36,47,23.50,52,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2111 - INFANT MILK MAINSTREAM,SGM,2111B - INFANT MILK MAINSTREAM BOX 400-600G,2111C - INFANT MILK MAINSTREAM BOX 750-1000G,BEFORE,6,3.00,6,7,3.50,7,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2111 - INFANT MILK MAINSTREAM,SGM,2111C - INFANT MILK MAINSTREAM BOX 750-1000G,2111B - INFANT MILK MAINSTREAM BOX 400-600G,BEFORE,7,3.50,7,6,3.00,6,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2112 - INFANT MILK PREMIUM,BEBELOVE,2112A - INFANT MILK PREMIUM BOX 150-200G,2112B - INFANT MILK PREMIUM BOX 350-750G,BEFORE,9,4.50,17,7,3.50,11,1,0.50,4
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2112 - INFANT MILK PREMIUM,BEBELOVE,2112B - INFANT MILK PREMIUM BOX 350-750G,2112A - INFANT MILK PREMIUM BOX 150-200G,BEFORE,7,3.50,11,9,4.50,17,1,0.50,5
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2117 - GROWING UP MILK MAINSTREAM,SGM,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,BEFORE,57,28.50,57,96,48.00,114,6,3.00,6
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2117 - GROWING UP MILK MAINSTREAM,SGM,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,BEFORE,96,48.00,114,57,28.50,57,6,3.00,6
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2117 - GROWING UP MILK MAINSTREAM,VIDORAN,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,BEFORE,19,9.50,20,51,25.50,58,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2117 - GROWING UP MILK MAINSTREAM,VIDORAN,2117C - GROWING UP MILK MAINSTREAM BOX 700-1000G,2117B - GROWING UP MILK MAINSTREAM BOX 350-600G,BEFORE,51,25.50,58,19,9.50,20,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2118 - GROWING UP MILK PREMIUM,CHIL-KID,2118A - GROWING UP MILK PREMIUM BOX 150-200G,2118C - GROWING UP MILK PREMIUM BOX 700-1000G,BEFORE,21,10.50,22,16,8.00,17,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2118 - GROWING UP MILK PREMIUM,CHIL-KID,2118C - GROWING UP MILK PREMIUM BOX 700-1000G,2118A - GROWING UP MILK PREMIUM BOX 150-200G,BEFORE,16,8.00,17,21,10.50,22,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2121 - BABY CEREAL,PROMINA,2121A - BABY CEREAL BOX 100G,2121B - BABY CEREAL BOX 120G,BEFORE,17,8.50,21,18,9.00,24,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2121 - BABY CEREAL,PROMINA,2121B - BABY CEREAL BOX 120G,2121A - BABY CEREAL BOX 100G,BEFORE,18,9.00,24,17,8.50,21,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2122 - BABY BISCUIT & SNACK,ALAMII,2122A - BABY BISCUIT,2122B - BABY SNACK,BEFORE,4,2.00,6,51,25.50,68,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2122 - BABY BISCUIT & SNACK,ALAMII,2122B - BABY SNACK,2122A - BABY BISCUIT,BEFORE,51,25.50,68,4,2.00,6,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2122 - BABY BISCUIT & SNACK,MILNA,2122A - BABY BISCUIT,2122B - BABY SNACK,BEFORE,16,8.00,16,49,24.50,82,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2122 - BABY BISCUIT & SNACK,MILNA,2122B - BABY SNACK,2122A - BABY BISCUIT,BEFORE,49,24.50,82,16,8.00,16,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2122 - BABY BISCUIT & SNACK,PROMINA,2122A - BABY BISCUIT,2122B - BABY SNACK,BEFORE,9,4.50,10,252,126.00,527,4,2.00,4
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,2122 - BABY BISCUIT & SNACK,PROMINA,2122B - BABY SNACK,2122A - BABY BISCUIT,BEFORE,252,126.00,527,9,4.50,10,4,2.00,5
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432B - PANTS DIAPERS SIZE-S 24-38S,3432D - PANTS DIAPERS SIZE-M 24-38S,BEFORE,7,3.50,7,30,15.00,30,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432B - PANTS DIAPERS SIZE-S 24-38S,3432F - PANTS DIAPERS SIZE-L 24-32S,BEFORE,7,3.50,7,49,24.50,50,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432D - PANTS DIAPERS SIZE-M 24-38S,3432B - PANTS DIAPERS SIZE-S 24-38S,BEFORE,30,15.00,30,7,3.50,7,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432D - PANTS DIAPERS SIZE-M 24-38S,3432F - PANTS DIAPERS SIZE-L 24-32S,BEFORE,30,15.00,30,49,24.50,50,3,1.50,3
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432F - PANTS DIAPERS SIZE-L 24-32S,3432B - PANTS DIAPERS SIZE-S 24-38S,BEFORE,49,24.50,50,7,3.50,7,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432F - PANTS DIAPERS SIZE-L 24-32S,3432D - PANTS DIAPERS SIZE-M 24-38S,BEFORE,49,24.50,50,30,15.00,30,3,1.50,3
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432F - PANTS DIAPERS SIZE-L 24-32S,3432H - PANTS DIAPERS SIZE-XL 24-32S,BEFORE,49,24.50,50,33,16.50,37,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,BABY HAPPY,3432H - PANTS DIAPERS SIZE-XL 24-32S,3432F - PANTS DIAPERS SIZE-L 24-32S,BEFORE,33,16.50,37,49,24.50,50,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MAKUKU,3432F - PANTS DIAPERS SIZE-L 24-32S,3432H - PANTS DIAPERS SIZE-XL 24-32S,BEFORE,24,12.00,26,31,15.50,36,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MAKUKU,3432H - PANTS DIAPERS SIZE-XL 24-32S,3432F - PANTS DIAPERS SIZE-L 24-32S,BEFORE,31,15.50,36,24,12.00,26,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MAMY POKO,3432H - PANTS DIAPERS SIZE-XL 24-32S,3432J - PANTS DIAPERS SIZE-XXL 24-30S,BEFORE,15,7.50,22,9,4.50,9,4,2.00,5
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MAMY POKO,3432J - PANTS DIAPERS SIZE-XXL 24-30S,3432H - PANTS DIAPERS SIZE-XL 24-32S,BEFORE,9,4.50,9,15,7.50,22,4,2.00,4
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MERRIES,3432A - PANTS DIAPERS SIZE-S 18-22S,3432F - PANTS DIAPERS SIZE-L 24-32S,BEFORE,4,2.00,4,18,9.00,19,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MERRIES,3432D - PANTS DIAPERS SIZE-M 24-38S,3432H - PANTS DIAPERS SIZE-XL 24-32S,BEFORE,8,4.00,8,2,1.00,2,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MERRIES,3432F - PANTS DIAPERS SIZE-L 24-32S,3432A - PANTS DIAPERS SIZE-S 18-22S,BEFORE,18,9.00,19,4,2.00,4,2,1.00,2
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MERRIES,3432H - PANTS DIAPERS SIZE-XL 24-32S,3432D - PANTS DIAPERS SIZE-M 24-38S,BEFORE,2,1.00,2,8,4.00,8,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MIU,3432D - PANTS DIAPERS SIZE-M 24-38S,3432F - PANTS DIAPERS SIZE-L 24-32S,BEFORE,1,0.50,1,2,1.00,2,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,MIU,3432F - PANTS DIAPERS SIZE-L 24-32S,3432D - PANTS DIAPERS SIZE-M 24-38S,BEFORE,2,1.00,2,1,0.50,1,1,0.50,1
TD85,MILK & DIAPERS,FA,FAQ,BEFORE_V1,3432 - PANTS DIAPERS,SWEETY,3432B - PANTS DIAPERS SIZE-S 24-38S,3432H - PANTS DIAPERS SIZE-XL 24-32S,BEFORE,20,10.00,24,25,12.50,27,1,0.50,1
