BUYER_ID,SECTION,BRAND,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990020266797542,MILK & DIAPERS,VIDORAN,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990020266797542,STAPLE NEED,DELMONTE,1721 - CHILLI,1722 - TOMATO,SWITCH,PROMO
MEM_9990020267364300,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990020267364300,HOUSE HOLD,SOSOFT,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020267364300,TOOTH CARE,PEPSODENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,SWITCH,NON PROMO
MEM_9990020268440236,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990020268440236,BREAKFAST,FRISIAN FLAG,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,NON PROMO
MEM_9990020268440236,BREAKFAST,NESCAFE,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990020268440236,CHILLER,CIMORY,6212 - YOGHURT,6218 - PUDDING,SWITCH,NON PROMO
MEM_9990020268440236,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990020268440236,HOUSE HOLD,RINSO,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990020268440236,PERSONAL CARE,ALFAMART,3225 - HAND SOAP,3225 - HAND SOAP,NO_SWITCH,PROMO
MEM_9990020268440236,PERSONAL CARE,REJOICE,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990020268440236,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,PROMO
MEM_9990020268787194,CHILLER,KANZLER,6227 - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,NO_SWITCH,NON PROMO
MEM_9990020269875300,BREAKFAST,LUWAK,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990020269875300,CHILLER,YAKULT,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990020269875300,HOUSE HOLD,BOOM,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020269875300,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990020269875300,PERSONAL CARE,EMERON,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990020269875300,TISSUE,ALFAMART,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990020269992173,SNACK,KATA OMA,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,PROMO
MEM_9990020269999392,MEJA KASIR,SILVER QUEEN,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990020269999392,SANITARY ADULT,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990020270433990,MILK & DIAPERS,DANCOW,2011 - FAMILY MILK,2011 - FAMILY MILK,NO_SWITCH,PROMO
MEM_9990020274328516,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990020274328516,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990020274328516,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990020274328516,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990020274328516,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990020274328516,PERSONAL CARE,LIFEBUOY,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990020284114653,HOUSE HOLD,ALFAMART,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990020284114653,PERSONAL CARE,ALFAMART,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990020284566455,STAPLE NEED,DELMONTE,1722 - TOMATO,1722 - TOMATO,NO_SWITCH,PROMO
MEM_9990020284895981,MISC & STATIONARY,ME-O,4311 - PET FOODS & ACCESSORIES,4311 - PET FOODS & ACCESSORIES,NO_SWITCH,PROMO
MEM_9990020285376797,BREAKFAST,TOP,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990020285376797,CHILLER,ULTRA,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,PROMO
MEM_9990020285770421,CHILLER,CHI FOREST,1112 - CARBONATED DRINK,1112 - CARBONATED DRINK,NO_SWITCH,PROMO
MEM_9990020290389351,HOUSE HOLD,MOLTO,3722 - CONCENTRATE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990020290894011,BEVERAGES,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990020290894011,BISC & CONFECTIONARY,OREO,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990020290894011,BISC & CONFECTIONARY,ROMA,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,SWITCH,NON PROMO
MEM_9990020290894011,BISC & CONFECTIONARY,ROMA,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990020290894011,BREAKFAST,INDOCAFE,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990020290894011,BREAKFAST,KOKO KRUNCH,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,NON PROMO
MEM_9990020290894011,CHILLER,YAKULT,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990020290894011,HOUSE HOLD,BAYGON,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,DOWNY,3722 - CONCENTRATE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,EKONOMI,3712 - CREAM DETERGENT,3712 - CREAM DETERGENT,NO_SWITCH,NON PROMO
MEM_9990020290894011,HOUSE HOLD,HARPIC,3513 - TOILET CLEANER,3513 - TOILET CLEANER,NO_SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,RINSO,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,RINSO,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,RINSO,3714 - LIQUID DETERGENT,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,RINSO,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,SUNLIGHT,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990020290894011,HOUSE HOLD,SUPER PELL,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990020290894011,PERSONAL CARE,ALFAMART,3225 - HAND SOAP,3225 - HAND SOAP,NO_SWITCH,PROMO
MEM_9990020290894011,PERSONAL CARE,SUNSILK,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,NON PROMO
MEM_9990020290894011,SANITARY ADULT,SOFTEX,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990020290894011,SANITARY ADULT,SOFTEX,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990020290894011,SNACK,CHIKI,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990020290894011,SNACK,DUA KELINCI,2211 - PEANUTS,2213 - EXTRUDED & PELLET,SWITCH,NON PROMO
MEM_9990020290894011,SNACK,KUSUKA,2215 - CASSAVA,2215 - CASSAVA,NO_SWITCH,PROMO
MEM_9990020290894011,SNACK,KUSUKA,2215 - CASSAVA,2215 - CASSAVA,NO_SWITCH,NON PROMO
MEM_9990020290894011,SNACK,POTABEE,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990020290894011,STAPLE NEED,BLUE BAND,1523 - MARGARINE & BUTTER,1523 - MARGARINE & BUTTER,NO_SWITCH,PROMO
MEM_9990020290894011,STAPLE NEED,DELMONTE,1722 - TOMATO,1722 - TOMATO,NO_SWITCH,PROMO
MEM_9990020291127811,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990020291127811,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990020291302032,CHILLER,ALFAMART,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990020291302032,SNACK,ALFAMART,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,PROMO
MEM_9990020291662500,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990020291662500,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020291677940,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,NON PROMO
MEM_9990020292285422,BISC & CONFECTIONARY,NISSIN,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990020292285422,BISC & CONFECTIONARY,ROMA,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,SWITCH,NON PROMO
MEM_9990020292285422,BISC & CONFECTIONARY,ROMA,2226 - SANDWICH BISCUIT,2224 - MARIE BISCUIT,SWITCH,NON PROMO
MEM_9990020292285422,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990020292285422,MEJA KASIR,MENTOS,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990020292285422,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990020292285422,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990020292285422,PERSONAL CARE,SCARLETT,3232 - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,NO_SWITCH,NON PROMO
MEM_9990020292285422,PERSONAL CARE,WARDAH,3245 - MOISTURIZER,3240 - SUNSCREEN,SWITCH,NON PROMO
MEM_9990020292710656,CHILLER,CIMORY,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990020292710656,ICE CREAM,WALL'S,6241 - TAKE HOME ICE CREAM,6242 - IMPULSE ICE CREAM,SWITCH,NON PROMO
MEM_9990020292953665,BISC & CONFECTIONARY,MENTOS,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,PROMO
MEM_9990020292967387,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990020292967387,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990020293001576,MEDICINE & BABY CARE,ALFAMART,3334 - REGULER COTTON BUD,3334 - REGULER COTTON BUD,NO_SWITCH,NON PROMO
MEM_9990020293001576,SANITARY ADULT,HERS,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990020293001576,SANITARY ADULT,HERS,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990020293001576,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990020293018700,BCTB (FLOOR),HAPPY EGG,6112 - BULKY EGG,6112 - BULKY EGG,NO_SWITCH,NON PROMO
MEM_9990020293018700,BCTB (FLOOR),LE MINERALE,1119 - MINERAL WATER GALON,1119 - MINERAL WATER GALON,NO_SWITCH,NON PROMO
MEM_9990020293018700,CHILLER,FRUIT TEA,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,NON PROMO
MEM_9990020293018700,CHILLER,KANZLER,6227 - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,NO_SWITCH,NON PROMO
MEM_9990020293018700,CHILLER,LE MINERALE,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990020293018700,HOUSE HOLD,RAPIKA,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990020293018700,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990020293018700,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990020293018700,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990020293018700,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990020293018700,ICE CREAM,GLICO,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990020293018700,NOODLE,GAGA,1912 - INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NO_SWITCH,NON PROMO
MEM_9990020293340316,CHILLER,AQUA,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990020293341785,MEDICINE & BABY CARE,KODOMO,3421 - KIDS SHAMPOO,3424 - TOOTH PASTE KIDS,SWITCH,PROMO
MEM_9990020293341785,MEJA KASIR,CADBURY,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990020293587847,PERSONAL CARE,BIORE,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990020293587847,STAPLE NEED,KARA,1625 - COCONUT MILK,1625 - COCONUT MILK,NO_SWITCH,PROMO
MEM_9990020295386476,BISC & CONFECTIONARY,OREO,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990020295386476,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990020295655118,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990020295657030,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990020295657030,BREAKFAST,KOKO KRUNCH,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,PROMO
MEM_9990020295657030,CHILLER,CIMORY,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,NON PROMO
MEM_9990020295657030,CHILLER,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990020295657030,CHILLER,NU,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,NON PROMO
MEM_9990020295657030,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990020295657030,MEJA KASIR,YUPI,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990020295657030,NOODLE,POP MIE,1912 - INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NO_SWITCH,NON PROMO
MEM_9990020295657030,NOODLE,SEDAAP,1912 - INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NO_SWITCH,NON PROMO
MEM_9990020295657030,PERSONAL CARE,POSH,3233 - WOMEN BODY SPRAY,3231 - WOMEN DEO,SWITCH,NON PROMO
MEM_9990020295692355,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6241 - TAKE HOME ICE CREAM,SWITCH,NON PROMO
MEM_9990020295692355,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990020296171843,TOOTH CARE,PEPSODENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,SWITCH,NON PROMO
MEM_9990020296171843,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990020296336298,HOUSE HOLD,WINGS,3513 - TOILET CLEANER,3513 - TOILET CLEANER,NO_SWITCH,PROMO
MEM_9990020296336298,SANITARY ADULT,CHARM,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990020298210900,BREAKFAST,DIABETASOL,1412 - DIETATIC SUGAR,1412 - DIETATIC SUGAR,NO_SWITCH,NON PROMO
MEM_9990020298210900,BREAKFAST,KOKO KRUNCH,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,PROMO
MEM_9990020298210900,CHILLER,GREENFIELDS,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990020298210900,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990020298210900,PERSONAL CARE,ACNES,3241 - FACIAL WASH SOAP,3241 - FACIAL WASH SOAP,NO_SWITCH,PROMO
MEM_9990020298270633,HOUSE HOLD,DAIA,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990020298270633,HOUSE HOLD,EKONOMI,3712 - CREAM DETERGENT,3712 - CREAM DETERGENT,NO_SWITCH,NON PROMO
MEM_9990020298270633,PERSONAL CARE,NUVO,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990020298270633,SNACK,BIBIGO,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,NON PROMO
MEM_9990020298311229,BACKWALL,DJI SAM SOE,2411 - SKT (SIGARET KRETEK TANGAN),2411 - SKT (SIGARET KRETEK TANGAN),NO_SWITCH,NON PROMO
MEM_9990020298311229,HOUSE HOLD,STELLA,3624 - GEL AIR FRESHENER,3624 - GEL AIR FRESHENER,NO_SWITCH,PROMO
MEM_9990020298944740,HOUSE HOLD,VAPE,3611 - AEROSOL INSECTICIDES,3615 - ELECTRIC INSECTICIDES,SWITCH,NON PROMO
MEM_9990020298944740,HOUSE HOLD,VAPE,3615 - ELECTRIC INSECTICIDES,3615 - ELECTRIC INSECTICIDES,NO_SWITCH,NON PROMO
MEM_9990020300797066,HOUSE HOLD,JAZ1,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,NON PROMO
MEM_9990020300895863,HOUSE HOLD,GENTLE GEN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020300962671,BCTB (FLOOR),ALFAMART,6121 - PACK EGG (KAMPUNG),6121 - PACK EGG (KAMPUNG),NO_SWITCH,NON PROMO
MEM_9990020300962671,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990020300962671,STAPLE NEED,SANIA,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990020300962671,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990020300963228,HOUSE HOLD,GENTLE GEN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020300963228,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990020300963228,HOUSE HOLD,SCOTCH BRITE,4251 - CLEANING EQUIPMENT,4251 - CLEANING EQUIPMENT,NO_SWITCH,NON PROMO
MEM_9990020300963228,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990020300963228,HOUSE HOLD,SUNLIGHT,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990020300963228,SANITARY ADULT,LAURIER,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990020300963228,STAPLE NEED,ALFAMART,1511 - RICE,1511 - RICE,NO_SWITCH,NON PROMO
MEM_9990020300963228,STAPLE NEED,SANIA,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990020301465900,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990020301465900,MEJA KASIR,YUPI,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990020302785400,BREAKFAST,TONGTJI,1212 - BAG TEA,1212 - BAG TEA,NO_SWITCH,NON PROMO
MEM_9990020302785400,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,MOLTO,3722 - CONCENTRATE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,MOLTO,3722 - CONCENTRATE FABRIC CONDITIONER,3724 - IRONING,SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,MOLTO,3724 - IRONING,3722 - CONCENTRATE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,ROYALE,3722 - CONCENTRATE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3714 - LIQUID DETERGENT,SWITCH,NON PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3722 - CONCENTRATE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,NON PROMO
MEM_9990020302785400,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3722 - CONCENTRATE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990020302785400,MEJA KASIR,ALFAMART,4633 - LEISURE BAG,4633 - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990020302785400,MILK & DIAPERS,BEBELAC,2118 - GROWING UP MILK PREMIUM,2118 - GROWING UP MILK PREMIUM,NO_SWITCH,NON PROMO
MEM_9990020302785400,NOODLE,SEDAAP,1912 - INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NO_SWITCH,PROMO
MEM_9990020302785400,SNACK,TAO KAE NOI,2216 - SEAWEED,2216 - SEAWEED,NO_SWITCH,PROMO
MEM_9990020308797516,HOUSE HOLD,DOWNY,3722 - CONCENTRATE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990020308797516,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990020308797516,MEDICINE & BABY CARE,ZWITSAL,3423 - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,NO_SWITCH,NON PROMO
MEM_9990020308797516,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990020308797516,STAPLE NEED,SANIA,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990020308898312,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990020308898312,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990020308898312,MISC & STATIONARY,BRIGHT GAS,4244 - GAS STOVE ARRANGEMENT,4244 - GAS STOVE ARRANGEMENT,NO_SWITCH,NON PROMO
MEM_9990020308904477,TOOTH CARE,CIPTADENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990020309476670,CHILLER,CIMORY,6212 - YOGHURT,6218 - PUDDING,SWITCH,PROMO
MEM_9990020309476670,SANITARY ADULT,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990020309513214,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990020320990015,BISC & CONFECTIONARY,RICHEESE,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,NON PROMO
MEM_9990020320990015,STAPLE NEED,ABC,1723 - SOY SAUCE,1723 - SOY SAUCE,NO_SWITCH,PROMO
MEM_9990020328192617,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
